SID,START,END,ELAPSED,CLASS
30511,11/27/2023 13:00:34,11/27/2023 14:08:27,4073,72484 - MATH 95-72484
344898,11/27/2023 14:41:03,11/27/2023 15:09:49,1726,73049 - MATH 90-73049
13330,11/27/2023 14:41:51,11/27/2023 18:41:51,14400,70955 - MATH 110A-70955
368080,11/27/2023 15:28:33,11/27/2023 16:55:06,5193,71057 - MATH 98-71057
366007,11/27/2023 15:50:16,11/27/2023 17:01:03,4247,70955 - MATH 110A-70955
371233,11/28/2023 10:29:03,11/28/2023 10:29:15,12,70952 - MATH 110A-70952
396592,11/28/2023 11:05:55,11/28/2023 15:05:55,14400,71023 - MATH 80-71023
398279,11/28/2023 11:26:50,11/28/2023 13:12:52,6362,71046 - MATH 90-71046
372044,11/28/2023 11:33:14,11/28/2023 15:33:14,14400,71054 - MATH 95-71054
203971,11/28/2023 11:43:29,11/28/2023 14:14:37,9068,70949 - MATH 108-70949
27859,11/28/2023 11:48:25,11/28/2023 13:42:22,6837,73308 - MATH 80-73308
380106,11/28/2023 11:51:23,11/28/2023 13:07:12,4549,71026 - MATH 80S-71026
395292,11/28/2023 12:48:18,11/28/2023 13:22:11,2033,71021 - MATH 80-71021
399154,11/28/2023 13:22:01,11/28/2023 17:22:01,14400,70955 - MATH 110A-70955
368080,11/28/2023 14:01:59,11/28/2023 16:58:08,10569,71057 - MATH 98-71057
344898,11/28/2023 14:03:46,11/28/2023 18:03:46,14400,73049 - MATH 90-73049
398148,11/28/2023 14:22:54,11/28/2023 15:26:23,3809,72480 - MATH 90-72480
395070,11/28/2023 14:26:31,11/28/2023 16:57:59,9088,71057 - MATH 98-71057
201808,11/28/2023 14:37:35,11/28/2023 18:37:35,14400,73047 - MATH 80-73047
230185,11/28/2023 14:43:38,11/28/2023 18:43:38,14400,71013 - MATH 80-71013
394988,11/28/2023 15:42:50,11/28/2023 19:42:50,14400,72461 - MATH 80-72461
25504,11/28/2023 15:43:03,11/28/2023 19:43:03,14400,70955 - MATH 110A-70955
380520,11/28/2023 15:43:24,11/28/2023 19:43:24,14400,70948 - MATH 100A-70948
360402,11/28/2023 15:53:35,11/28/2023 19:53:35,14400,72458 - MATH 70-72458
371869,11/28/2023 16:04:17,11/28/2023 16:59:06,3289,71051 - MATH 95-71051
366007,11/28/2023 16:16:36,11/28/2023 16:57:31,2455,70955 - MATH 110A-70955
399154,11/29/2023 10:56:42,11/29/2023 14:56:42,14400,71051 - MATH 95-71051
395292,11/29/2023 10:56:54,11/29/2023 12:25:59,5345,71021 - MATH 80-71021
317537,11/29/2023 11:04:49,11/29/2023 12:33:50,5341,71015 - MATH 80-71015
328656,11/29/2023 11:22:22,11/29/2023 13:03:23,6061,70957 - MATH 110A-70957
397790,11/29/2023 11:24:37,11/29/2023 15:24:37,14400,71046 - MATH 90-71046
380891,11/29/2023 12:31:03,11/29/2023 16:31:03,14400,72484 - MATH 95-72484
370997,11/29/2023 12:34:11,11/29/2023 13:23:58,2987,72480 - MATH 90-72480
192932,11/29/2023 12:44:44,11/29/2023 14:17:27,5563,71046 - MATH 90-71046
356967,11/29/2023 12:50:24,11/29/2023 13:53:52,3808,73188 - MATH 110C-73188
30511,11/29/2023 13:49:01,11/29/2023 15:52:11,7390,72484 - MATH 95-72484
201808,11/29/2023 14:09:04,11/29/2023 18:09:04,14400,73047 - MATH 80-73047
334545,11/29/2023 14:37:45,11/29/2023 17:01:24,8619,70955 - MATH 110A-70955
366007,11/29/2023 15:22:23,11/29/2023 19:22:23,14400,70955 - MATH 110A-70955
344898,11/29/2023 15:24:34,11/29/2023 15:48:47,1453,72484 - MATH 95-72484
372131,11/29/2023 15:42:51,11/29/2023 16:59:56,4625,70955 - MATH 110A-70955
370997,11/29/2023 15:59:58,11/29/2023 16:33:24,2006,72480 - MATH 90-72480
399154,11/30/2023 9:39:40,11/30/2023 13:39:40,14400,71051 - MATH 95-71051
25504,11/30/2023 9:43:01,11/30/2023 13:36:34,14013,70955 - MATH 110A-70955
366007,11/30/2023 9:43:08,11/30/2023 10:05:36,1348,70955 - MATH 110A-70955
370997,11/30/2023 9:58:20,11/30/2023 10:22:34,1454,72480 - MATH 90-72480
380961,11/30/2023 11:03:17,11/30/2023 12:35:09,5512,71046 - MATH 90-71046
396396,11/30/2023 11:04:50,11/30/2023 15:04:50,14400,71046 - MATH 90-71046
323170,11/30/2023 11:06:13,11/30/2023 15:06:13,14400,71046 - MATH 90-71046
398279,11/30/2023 11:06:32,11/30/2023 15:06:32,14400,71046 - MATH 90-71046
192932,11/30/2023 11:06:49,11/30/2023 15:06:49,14400,71046 - MATH 90-71046
398381,11/30/2023 11:10:11,11/30/2023 15:10:11,14400,71046 - MATH 90-71046
397067,11/30/2023 11:10:40,11/30/2023 15:10:40,14400,71046 - MATH 90-71046
357818,11/30/2023 11:11:06,11/30/2023 15:11:06,14400,71046 - MATH 90-71046
27859,11/30/2023 11:13:23,11/30/2023 15:01:27,13684,73308 - MATH 80-73308
397790,11/30/2023 11:18:21,11/30/2023 13:57:17,9536,71046 - MATH 90-71046
372044,11/30/2023 11:32:07,11/30/2023 15:32:07,14400,71054 - MATH 95-71054
190467,11/30/2023 11:47:03,11/30/2023 12:56:33,4170,71052 - MATH 95-71052
373691,11/30/2023 12:02:02,11/30/2023 14:55:50,10428,71011 - MATH 80-71011
395670,11/30/2023 12:02:25,11/30/2023 14:56:04,10419,71011 - MATH 80-71011
394943,11/30/2023 12:02:47,11/30/2023 14:56:37,10430,71011 - MATH 80-71011
393449,11/30/2023 12:41:40,11/30/2023 13:50:58,4158,72468 - MATH 80-72468
359842,11/30/2023 12:41:58,11/30/2023 15:44:28,10950,72468 - MATH 80-72468
328656,11/30/2023 13:01:12,11/30/2023 17:00:25,14353,70957 - MATH 110A-70957
370997,11/30/2023 13:19:18,11/30/2023 17:19:18,14400,72480 - MATH 90-72480
391787,11/30/2023 14:12:24,11/30/2023 16:21:59,7775,70999 - MATH 75-70999
373055,11/30/2023 14:21:04,11/30/2023 16:32:11,7867,72460 - MATH 75-72460
327897,11/30/2023 14:21:53,11/30/2023 15:03:24,2491,72478 - MATH 90-72478
368080,11/30/2023 14:22:14,11/30/2023 16:59:51,9457,71057 - MATH 98-71057
30511,11/30/2023 14:28:57,11/30/2023 18:28:57,14400,72484 - MATH 95-72484
344898,11/30/2023 14:40:30,11/30/2023 18:40:30,14400,72484 - MATH 95-72484
353858,11/30/2023 14:46:06,11/30/2023 14:55:39,573,70967 - MATH 110B-70967
395070,11/30/2023 14:51:16,11/30/2023 16:59:45,7709,71057 - MATH 98-71057
397332,11/30/2023 15:01:16,11/30/2023 19:01:16,14400,71046 - MATH 90-71046
366007,11/30/2023 15:24:51,11/30/2023 16:58:29,5618,70955 - MATH 110A-70955
373496,11/30/2023 15:25:35,11/30/2023 16:41:50,4575,71024 - MATH 80-71024
323170,11/30/2023 15:28:32,11/30/2023 16:07:34,2342,71046 - MATH 90-71046
395175,11/30/2023 15:31:13,11/30/2023 16:35:53,3880,71050 - MATH 90S-71050
399170,12/01/2023 10:14:06,12/01/2023 11:48:06,5640,71024 - MATH 80-71024
395292,12/01/2023 10:14:18,12/01/2023 14:14:18,14400,71021 - MATH 80-71021
380961,12/01/2023 10:16:27,12/01/2023 12:55:03,9516,71046 - MATH 90-71046
187990,12/01/2023 10:35:34,12/01/2023 14:35:34,14400,70952 - MATH 110A-70952
396592,12/01/2023 11:01:31,12/01/2023 15:01:31,14400,71023 - MATH 80-71023
371407,12/01/2023 11:12:18,12/01/2023 11:39:13,1615,71024 - MATH 80-71024
328656,12/01/2023 11:51:34,12/01/2023 15:51:34,14400,70957 - MATH 110A-70957
30511,12/01/2023 12:08:35,12/01/2023 16:08:35,14400,72484 - MATH 95-72484
372862,12/01/2023 12:22:28,12/01/2023 16:22:28,14400,71048 - MATH 90S-71048
317537,12/04/2023 9:12:35,12/04/2023 13:12:04,14369,71015 - MATH 80-71015
372044,12/04/2023 9:21:37,12/04/2023 13:21:37,14400,71054 - MATH 95-71054
399170,12/04/2023 10:55:29,12/04/2023 12:03:16,4067,71024 - MATH 80-71024
328656,12/04/2023 10:55:41,12/04/2023 12:45:27,6586,70957 - MATH 110A-70957
396592,12/04/2023 11:00:55,12/04/2023 15:00:55,14400,71023 - MATH 80-71023
190467,12/04/2023 11:04:05,12/04/2023 12:01:35,3450,71052 - MATH 95-71052
371407,12/04/2023 11:13:53,12/04/2023 12:01:02,2829,71024 - MATH 80-71024
342164,12/04/2023 11:14:10,12/04/2023 11:47:22,1992,71021 - MATH 80-71021
388777,12/04/2023 11:39:48,12/04/2023 15:39:48,14400,71044 - MATH 90-71044
395292,12/04/2023 11:44:27,12/04/2023 13:54:16,7789,71021 - MATH 80-71021
380106,12/04/2023 11:49:58,12/04/2023 13:43:21,6803,71026 - MATH 80S-71026
370997,12/04/2023 12:01:24,12/04/2023 13:13:02,4298,72480 - MATH 90-72480
30511,12/04/2023 12:58:28,12/04/2023 16:55:24,14216,72484 - MATH 95-72484
394400,12/04/2023 12:58:37,12/04/2023 13:07:21,524,71031 - MATH 90-71031
390346,12/04/2023 13:25:57,12/04/2023 16:02:09,9372,71043 - MATH 90-71043
395736,12/04/2023 14:04:04,12/04/2023 14:59:11,3307,73047 - MATH 80-73047
395952,12/04/2023 14:15:16,12/04/2023 18:15:16,14400,71045 - MATH 90-71045
368080,12/04/2023 14:31:33,12/04/2023 15:50:06,4713,71057 - MATH 98-71057
368080,12/04/2023 16:14:41,12/04/2023 16:57:36,2575,71057 - MATH 98-71057
203971,12/05/2023 9:12:53,12/05/2023 13:12:53,14400,70949 - MATH 108-70949
399667,12/05/2023 9:33:54,12/05/2023 10:34:32,3638,72480 - MATH 90-72480
397149,12/05/2023 10:47:48,12/05/2023 12:51:40,7432,71033 - MATH 90-71033
380961,12/05/2023 11:01:42,12/05/2023 12:42:55,6073,71046 - MATH 90-71046
397067,12/05/2023 11:08:34,12/05/2023 12:23:15,4481,71046 - MATH 90-71046
396641,12/05/2023 11:15:50,12/05/2023 15:15:50,14400,71046 - MATH 90-71046
372044,12/05/2023 11:27:19,12/05/2023 15:27:19,14400,71054 - MATH 95-71054
30511,12/05/2023 12:16:19,12/05/2023 16:16:19,14400,72484 - MATH 95-72484
395292,12/05/2023 12:42:40,12/05/2023 16:42:40,14400,71021 - MATH 80-71021
370997,12/05/2023 13:03:10,12/05/2023 16:23:42,12032,72480 - MATH 90-72480
203971,12/05/2023 13:18:16,12/05/2023 17:18:16,14400,70949 - MATH 108-70949
13330,12/05/2023 13:53:57,12/05/2023 17:53:57,14400,70955 - MATH 110A-70955
344898,12/05/2023 13:57:43,12/05/2023 17:00:28,10965,72484 - MATH 95-72484
380961,12/05/2023 13:57:59,12/05/2023 16:24:31,8792,71046 - MATH 90-71046
399170,12/05/2023 14:01:36,12/05/2023 18:01:36,14400,71024 - MATH 80-71024
380520,12/05/2023 14:52:25,12/05/2023 16:57:21,7496,70948 - MATH 100A-70948
395736,12/05/2023 15:06:15,12/05/2023 16:38:47,5552,73047 - MATH 80-73047
201808,12/05/2023 15:06:28,12/05/2023 16:38:58,5550,73047 - MATH 80-73047
366007,12/05/2023 15:21:41,12/05/2023 16:59:48,5887,70955 - MATH 110A-70955
394716,12/06/2023 10:27:01,12/06/2023 14:27:01,14400,71045 - MATH 90-71045
399154,12/06/2023 10:45:36,12/06/2023 14:45:36,14400,71051 - MATH 95-71051
380106,12/06/2023 10:45:49,12/06/2023 13:21:42,9353,71026 - MATH 80S-71026
371956,12/06/2023 10:47:00,12/06/2023 11:11:15,1455,70952 - MATH 110A-70952
342164,12/06/2023 10:54:41,12/06/2023 11:48:12,3211,71021 - MATH 80-71021
398730,12/06/2023 10:56:51,12/06/2023 10:57:03,12,71031 - MATH 90-71031
396592,12/06/2023 11:00:20,12/06/2023 15:00:20,14400,71023 - MATH 80-71023
371407,12/06/2023 11:03:24,12/06/2023 11:59:22,3358,71024 - MATH 80-71024
356967,12/06/2023 11:19:43,12/06/2023 15:19:43,14400,73188 - MATH 110C-73188
203971,12/06/2023 11:30:25,12/06/2023 15:30:25,14400,70949 - MATH 108-70949
388777,12/06/2023 12:22:56,12/06/2023 16:22:56,14400,71044 - MATH 90-71044
395952,12/06/2023 12:40:30,12/06/2023 16:40:30,14400,71045 - MATH 90-71045
328656,12/06/2023 13:43:40,12/06/2023 14:57:34,4434,70957 - MATH 110A-70957
395012,12/06/2023 13:43:57,12/06/2023 17:43:57,14400,71023 - MATH 80-71023
370997,12/06/2023 14:13:36,12/06/2023 15:39:30,5154,72480 - MATH 90-72480
315303,12/06/2023 15:53:07,12/06/2023 19:53:07,14400,72459 - MATH 70-72459
30511,12/06/2023 16:18:05,12/06/2023 20:18:05,14400,72484 - MATH 95-72484
366007,12/06/2023 16:58:28,12/06/2023 16:58:36,8,70955 - MATH 110A-70955
399667,12/07/2023 9:37:23,12/07/2023 10:46:25,4142,72480 - MATH 90-72480
187990,12/07/2023 10:16:24,12/07/2023 11:29:17,4373,70952 - MATH 110A-70952
399195,12/07/2023 11:00:02,12/07/2023 12:38:43,5921,73049 - MATH 90-73049
380961,12/07/2023 11:00:21,12/07/2023 12:54:41,6860,71046 - MATH 90-71046
323170,12/07/2023 11:01:25,12/07/2023 11:52:49,3084,71046 - MATH 90-71046
192932,12/07/2023 11:08:38,12/07/2023 12:10:39,3721,71046 - MATH 90-71046
372044,12/07/2023 11:17:55,12/07/2023 15:17:55,14400,71039 - MATH 90-71039
187990,12/07/2023 11:29:26,12/07/2023 15:29:26,14400,70952 - MATH 110A-70952
397067,12/07/2023 11:32:37,12/07/2023 13:38:16,7539,71046 - MATH 90-71046
359842,12/07/2023 11:37:50,12/07/2023 13:09:34,5504,72468 - MATH 80-72468
393449,12/07/2023 11:38:10,12/07/2023 13:09:49,5499,72468 - MATH 80-72468
395952,12/07/2023 12:40:14,12/07/2023 16:40:14,14400,71045 - MATH 90-71045
380106,12/07/2023 12:44:32,12/07/2023 16:44:32,14400,71026 - MATH 80S-71026
371869,12/07/2023 13:00:07,12/07/2023 14:12:38,4351,71051 - MATH 95-71051
388777,12/07/2023 13:00:51,12/07/2023 17:00:51,14400,71044 - MATH 90-71044
395292,12/07/2023 13:59:38,12/07/2023 15:17:36,4678,71021 - MATH 80-71021
398148,12/07/2023 14:17:30,12/07/2023 14:37:54,1224,72480 - MATH 90-72480
399667,12/07/2023 14:19:32,12/07/2023 14:38:12,1120,72480 - MATH 90-72480
30511,12/07/2023 14:42:12,12/07/2023 17:03:03,8451,72484 - MATH 95-72484
370997,12/07/2023 14:42:50,12/07/2023 17:01:16,8306,72480 - MATH 90-72480
353858,12/07/2023 14:46:39,12/07/2023 14:55:07,508,70967 - MATH 110B-70967
328656,12/07/2023 15:02:12,12/07/2023 19:02:12,14400,70957 - MATH 110A-70957
374799,12/07/2023 15:14:52,12/07/2023 19:14:52,14400,70971 - MATH 110C-70971
366007,12/07/2023 15:51:15,12/07/2023 16:59:29,4094,70955 - MATH 110A-70955
25504,12/07/2023 16:59:46,12/07/2023 20:59:46,14400,70955 - MATH 110A-70955
395292,12/08/2023 9:38:44,12/08/2023 9:40:16,92,71021 - MATH 80-71021
380106,12/08/2023 10:27:20,12/08/2023 14:27:20,14400,71026 - MATH 80S-71026
396592,12/08/2023 11:04:56,12/08/2023 15:04:56,14400,71023 - MATH 80-71023
371407,12/08/2023 11:05:11,12/08/2023 11:52:33,2842,71024 - MATH 80-71024
397067,12/08/2023 11:37:14,12/08/2023 12:17:16,2402,71046 - MATH 90-71046
192932,12/08/2023 11:55:18,12/08/2023 13:16:07,4849,71046 - MATH 90-71046
328656,12/08/2023 11:56:34,12/08/2023 14:02:16,7542,70957 - MATH 110A-70957
187990,12/08/2023 12:12:42,12/08/2023 16:12:42,14400,70952 - MATH 110A-70952
399170,12/08/2023 12:14:43,12/08/2023 16:14:43,14400,71024 - MATH 80-71024
371143,12/08/2023 12:22:07,12/08/2023 13:17:24,3317,71056 - MATH 95-71056
380961,12/08/2023 12:34:01,12/08/2023 13:53:19,4758,71046 - MATH 90-71046
344898,12/08/2023 13:02:27,12/08/2023 13:55:59,3212,72484 - MATH 95-72484
42018,12/11/2023 11:32:23,12/11/2023 11:45:53,810,71043 - MATH 90-71043
30511,12/11/2023 11:55:52,12/11/2023 15:55:52,14400,72484 - MATH 95-72484
328656,12/11/2023 11:58:02,12/11/2023 15:15:58,11876,70957 - MATH 110A-70957
399170,12/11/2023 12:29:50,12/11/2023 14:34:14,7464,71024 - MATH 80-71024
372007,12/11/2023 12:46:50,12/11/2023 15:31:38,9888,70949 - MATH 108-70949
397147,12/11/2023 13:04:30,12/11/2023 14:47:50,6200,72484 - MATH 95-72484
394988,12/11/2023 13:22:33,12/11/2023 17:22:33,14400,72461 - MATH 80-72461
399154,12/11/2023 13:41:47,12/11/2023 17:41:47,14400,70955 - MATH 110A-70955
398730,12/11/2023 13:43:10,12/11/2023 16:45:31,10941,71031 - MATH 90-71031
395736,12/11/2023 13:53:53,12/11/2023 17:05:45,11512,73047 - MATH 80-73047
366007,12/11/2023 14:27:10,12/11/2023 17:03:28,9378,70955 - MATH 110A-70955
395070,12/11/2023 14:53:56,12/11/2023 18:53:56,14400,71057 - MATH 98-71057
392956,12/11/2023 14:54:24,12/11/2023 18:54:24,14400,71057 - MATH 98-71057
373055,12/11/2023 14:57:01,12/11/2023 18:57:01,14400,72460 - MATH 75-72460
371768,12/11/2023 15:13:53,12/11/2023 17:01:33,6460,71057 - MATH 98-71057
368080,12/11/2023 15:14:09,12/11/2023 17:01:25,6436,71057 - MATH 98-71057
192711,12/11/2023 16:14:22,12/11/2023 20:14:22,14400,72460 - MATH 75-72460
342164,12/12/2023 8:55:30,12/12/2023 12:03:33,11283,71021 - MATH 80-71021
24169,12/12/2023 9:05:33,12/12/2023 13:05:33,14400,71021 - MATH 80-71021
398279,12/12/2023 9:36:43,12/12/2023 10:28:11,3088,71046 - MATH 90-71046
380961,12/12/2023 9:38:13,12/12/2023 12:19:16,9663,71046 - MATH 90-71046
204072,12/12/2023 10:05:21,12/12/2023 14:05:21,14400,72480 - MATH 90-72480
399170,12/12/2023 10:10:26,12/12/2023 14:10:26,14400,71024 - MATH 80-71024
395736,12/12/2023 10:10:50,12/12/2023 10:59:03,2893,73047 - MATH 80-73047
398730,12/12/2023 10:18:11,12/12/2023 12:03:18,6307,71031 - MATH 90-71031
398148,12/12/2023 10:36:22,12/12/2023 14:24:40,13698,72480 - MATH 90-72480
25504,12/12/2023 10:46:57,12/12/2023 14:46:57,14400,70955 - MATH 110A-70955
397380,12/12/2023 11:03:57,12/12/2023 15:03:57,14400,72486 - MATH 98-72486
30511,12/12/2023 11:05:55,12/12/2023 13:06:42,7247,72484 - MATH 95-72484
203971,12/12/2023 11:24:47,12/12/2023 15:24:47,14400,70949 - MATH 108-70949
328656,12/12/2023 11:53:32,12/12/2023 14:47:42,10450,70957 - MATH 110A-70957
399154,12/12/2023 12:19:02,12/12/2023 16:19:02,14400,70955 - MATH 110A-70955
395175,12/12/2023 12:44:27,12/12/2023 16:44:27,14400,71046 - MATH 90-71046
384628,12/12/2023 12:53:07,12/12/2023 16:53:07,14400,70956 - MATH 110A-70956
397067,12/12/2023 13:00:24,12/12/2023 15:09:09,7725,71046 - MATH 90-71046
396641,12/12/2023 13:03:07,12/12/2023 17:03:07,14400,71046 - MATH 90-71046
399667,12/12/2023 13:10:46,12/12/2023 14:24:31,4425,72480 - MATH 90-72480
380961,12/12/2023 13:11:43,12/12/2023 16:34:43,12180,71046 - MATH 90-71046
334545,12/12/2023 13:28:43,12/12/2023 17:28:43,14400,70955 - MATH 110A-70955
396396,12/12/2023 13:29:01,12/12/2023 15:11:54,6173,71046 - MATH 90-71046
389646,12/12/2023 14:14:34,12/12/2023 15:33:48,4754,73047 - MATH 80-73047
393304,12/12/2023 14:17:24,12/12/2023 18:17:24,14400,73048 - MATH 80S-73048
204072,12/12/2023 14:25:01,12/12/2023 18:25:01,14400,72480 - MATH 90-72480
381777,12/12/2023 14:55:09,12/12/2023 16:25:59,5450,70955 - MATH 110A-70955
376330,12/12/2023 14:55:48,12/12/2023 18:55:48,14400,70955 - MATH 110A-70955
65518,12/12/2023 15:20:34,12/12/2023 19:20:34,14400,72460 - MATH 75-72460
167257,12/12/2023 15:24:09,12/12/2023 19:24:09,14400,72461 - MATH 80-72461
395736,12/12/2023 15:26:59,12/12/2023 16:54:57,5278,73047 - MATH 80-73047
203971,12/12/2023 15:42:54,12/12/2023 19:42:54,14400,70949 - MATH 108-70949
394988,12/12/2023 16:23:57,12/12/2023 20:23:57,14400,72461 - MATH 80-72461
24169,12/13/2023 8:59:52,12/13/2023 12:59:52,14400,71021 - MATH 80-71021
380106,12/13/2023 9:08:05,12/13/2023 13:08:05,14400,71026 - MATH 80S-71026
203971,12/13/2023 9:29:45,12/13/2023 11:01:01,5476,70949 - MATH 108-70949
342164,12/13/2023 10:15:35,12/13/2023 13:07:30,10315,71021 - MATH 80-71021
397380,12/13/2023 10:18:21,12/13/2023 14:18:21,14400,72486 - MATH 98-72486
396305,12/13/2023 10:29:57,12/13/2023 12:49:12,8355,73040 - MATH 108-73040
367262,12/13/2023 10:46:42,12/13/2023 14:46:42,14400,71770 - MATH 80-71770
210660,12/13/2023 10:53:13,12/13/2023 14:53:13,14400,71045 - MATH 90-71045
34909,12/13/2023 11:03:45,12/13/2023 11:42:13,2308,73049 - MATH 90-73049
328656,12/13/2023 11:11:54,12/13/2023 15:11:54,14400,70957 - MATH 110A-70957
25504,12/13/2023 11:17:42,12/13/2023 15:17:42,14400,70955 - MATH 110A-70955
395736,12/13/2023 11:41:59,12/13/2023 15:41:59,14400,73047 - MATH 80-73047
381465,12/13/2023 11:55:00,12/13/2023 14:02:00,7620,70955 - MATH 110A-70955
373055,12/13/2023 11:55:15,12/13/2023 13:09:52,4477,72460 - MATH 75-72460
397147,12/13/2023 11:55:43,12/13/2023 15:55:43,14400,72484 - MATH 95-72484
393304,12/13/2023 11:57:00,12/13/2023 15:57:00,14400,73048 - MATH 80S-73048
395659,12/13/2023 12:04:34,12/13/2023 16:04:34,14400,72466 - MATH 80-72466
380891,12/13/2023 12:06:41,12/13/2023 16:06:41,14400,72484 - MATH 95-72484
388777,12/13/2023 12:12:30,12/13/2023 16:12:30,14400,71044 - MATH 90-71044
366007,12/13/2023 12:37:18,12/13/2023 14:37:19,7201,70955 - MATH 110A-70955
30511,12/13/2023 12:42:16,12/13/2023 16:42:16,14400,72484 - MATH 95-72484
334545,12/13/2023 13:50:14,12/13/2023 16:59:02,11328,70955 - MATH 110A-70955
395070,12/13/2023 13:55:28,12/13/2023 17:00:25,11097,71057 - MATH 98-71057
392956,12/13/2023 13:55:42,12/13/2023 17:55:42,14400,71057 - MATH 98-71057
371768,12/13/2023 13:58:41,12/13/2023 17:00:09,10888,71057 - MATH 98-71057
368080,12/13/2023 14:24:57,12/13/2023 16:59:57,9300,71057 - MATH 98-71057
366007,12/13/2023 14:37:26,12/13/2023 16:59:17,8511,70955 - MATH 110A-70955
394988,12/13/2023 16:00:32,12/13/2023 20:00:32,14400,72461 - MATH 80-72461
373496,12/13/2023 16:10:25,12/13/2023 16:58:47,2902,71024 - MATH 80-71024
395736,12/13/2023 16:58:38,12/13/2023 20:58:38,14400,73047 - MATH 80-73047
366007,12/13/2023 17:01:08,12/13/2023 17:01:14,6,70955 - MATH 110A-70955
25504,12/14/2023 9:20:34,12/14/2023 13:20:34,14400,70955 - MATH 110A-70955
366007,12/14/2023 9:21:12,12/14/2023 10:24:01,3769,70955 - MATH 110A-70955
399667,12/14/2023 9:28:44,12/14/2023 10:32:47,3843,72480 - MATH 90-72480
13330,12/14/2023 9:36:51,12/14/2023 11:36:51,7200,70955 - MATH 110A-70955
398148,12/14/2023 9:54:17,12/14/2023 10:28:47,2070,72480 - MATH 90-72480
398454,12/14/2023 9:54:44,12/14/2023 10:32:58,2294,72480 - MATH 90-72480
398478,12/14/2023 10:19:39,12/14/2023 10:56:50,2231,71040 - MATH 90-71040
382595,12/14/2023 11:05:54,12/14/2023 15:05:54,14400,71046 - MATH 90-71046
395736,12/14/2023 11:15:30,12/14/2023 12:49:58,5668,73047 - MATH 80-73047
357818,12/14/2023 11:35:31,12/14/2023 12:02:59,1648,71046 - MATH 90-71046
395175,12/14/2023 11:36:40,12/14/2023 11:51:08,868,71046 - MATH 90-71046
396396,12/14/2023 11:40:05,12/14/2023 15:40:05,14400,71046 - MATH 90-71046
379513,12/14/2023 13:35:41,12/14/2023 14:35:36,3595,71023 - MATH 80-71023
382732,12/14/2023 13:36:49,12/14/2023 14:35:25,3516,71023 - MATH 80-71023
365310,12/14/2023 14:12:24,12/14/2023 14:27:06,882,71040 - MATH 90-71040
394988,12/14/2023 14:32:02,12/14/2023 18:32:02,14400,72461 - MATH 80-72461
395736,12/14/2023 14:53:21,12/14/2023 16:49:40,6979,73047 - MATH 80-73047
167257,12/14/2023 15:01:12,12/14/2023 19:01:12,14400,72461 - MATH 80-72461
373496,12/14/2023 15:11:23,12/14/2023 16:53:14,6111,71024 - MATH 80-71024
367262,12/14/2023 15:43:44,12/14/2023 19:43:44,14400,71027 - MATH 80S-71027
342164,12/15/2023 9:04:31,12/15/2023 12:13:42,11351,71021 - MATH 80-71021
397796,12/15/2023 9:17:52,12/15/2023 13:17:52,14400,73040 - MATH 108-73040
24169,12/15/2023 9:18:02,12/15/2023 12:14:05,10563,71021 - MATH 80-71021
393304,12/15/2023 10:02:45,12/15/2023 14:02:45,14400,73048 - MATH 80S-73048
366247,12/15/2023 10:17:53,12/15/2023 14:17:53,14400,71052 - MATH 95-71052
399154,12/15/2023 12:13:29,12/15/2023 16:13:29,14400,70955 - MATH 110A-70955
399170,12/15/2023 12:22:37,12/15/2023 16:22:37,14400,71024 - MATH 80-71024
368197,12/15/2023 12:28:12,12/15/2023 12:28:40,28,71044 - MATH 90-71044
380106,12/15/2023 12:58:48,12/15/2023 16:58:48,14400,71026 - MATH 80S-71026
